Tweet_id,Class,Sentence
1694128246,happiness,@xMyrthe you writing fanfic? me read!
1694128279,happiness,"Happy Star Wars Day, may the 4th be with you  my lil' 12yr old bro is at home playing with a lego AT-AT and dozens of stormtroopers."
1694128496,happiness,@LoveLoyaltyLife Very impressive  I'm the same way. 100%
1694128909,happiness,1 lovely one before waking up
1694143672,happiness,FINALLY have a working (subbed!) copy of Pika?Nichi.   Heeeee.
1694144284,sadness,@JonathanRKnight without ur tweets i feel lost hit me with something
1694144408,happiness,"mondays agenda: last class/final of the semester, work, sorority meeting, happy hour."
1694144431,sadness,"The tree-lined avenue,begins to fade from view,drowning past regrets, in tea and cigarettes,but I cant seem to forget,when you came along"
1694144717,happiness,"yaayy, cannot wait for today girls!  gotta get dressed this early, because were going early!"
1694144724,sadness,"@orangeflowers  I've run out of earl grey, so having lemon tea instead, then whb for me too"
1694144802,happiness,Good morning
1694144905,happiness,All moved in to our new apartment. So exciting
1694145054,happiness,I  have always been a sucker for the sound of an acoustic guitar!
1694145125,happiness,I AM OFFICIALLY CELEBRATING MY 400TH TWEET. Wow! I am so proud  Its great.
1694145190,happiness,Watched Kunguma poovum konjuma puravum... Liked it very much!  excellent cinematography!!!
1694145252,happiness,good morning world
1694145333,happiness,@ohmonika babe text me your email address so i can send it over
1694145506,happiness,loves it that the first Monday of May is a Bank Holiday!  http://plurk.com/p/roxar
1694145632,happiness,"@emalyse David Aaronovitch is always worth making an exception for  (Good morning, by the way)"
1694145666,happiness,If anyone know anyone that made aliyah with the help of Nefesh BNefesh please contact me. I would love to talk with them.
1694145956,happiness,"@girlsmadethis i want all kinds of designer suggestions darl  any and all. mens, womens, anything! formal/street/alternate. whatever!"
1694146018,happiness,It's raining that fine rain!!! U know the fine rain that wets you the most
1694146040,happiness,Morning Ali a big thank you for yesterday love you always xxxx. You out on the bike today? Don't forget to get a helmet ok
1694146200,happiness,@mjasenn i totally owe you a week of on-call duties.  i appreciate not having those while jill is in town
1694146383,happiness,May the 4th be with you! Happy Star Wars Day twirps!  ROFL
1694146588,happiness,Going to shopping place thingie! BRB LATERZ!
1694146834,happiness,@taufiqz I watched that too! I liked it
1694146884,happiness,@kadambariyer thanks.. that was quick..
1694146999,happiness,@flickstack hehe i will never thorw out these shoes  i'm listening to varsity fanclub surprise surprise  sway sway baby is awesome
1694147072,happiness,@rosieroserosie can't believe i wasn't following you! am now  have an anatomy prac tmw so tonight i'm all about structr of the lwr limb
1694147258,happiness,thanks for the raspberry-Laced Vanilla Cake
1694147450,happiness,@ddlovato Your second episode of Sonny WAC was on in New Zealand tonight. You were (and still are) AMAZING! ily  xx
1694162235,happiness,morning prayer meeting  how AMAZING is the gift of prayer!!!  i'm completely buzzing this morning! In christ alone my hope is found!
1694162333,happiness,@sabrinabryan hi my name is Chelsea and i respect your opinion when it comes to dwts. you were great on there too!
1694162399,happiness,Up and washed  I'm clothing myself as I type xD WOOOO
1694162424,happiness,@XoGraceoX hahaha im listening to SHES A LADY! haha ily FTSK    xx
1694162473,happiness,Happy Star Wars Day! May the 4th be with you  (via Nige the Goth)
1694162593,happiness,"Morning all. First tea of the day, and just about to record the voiceover for a documentary about modern Druidry. Good times"
1694162901,sadness,@natalietran I don't like the term &quot;partner&quot; when it comes to relationships. It's too business like so that's my ugly word of the day
1694162958,happiness,who has a day long text conversation? me.
1694163200,sadness,@heatxsink SCREAAAAAAAAAAAAAAAAAAAAAAAAAAAAAM - never freu you zu frï¿½h
1694163210,happiness,And the sun is back up again.  Could we have more of the kind of weather we had last January and February? I like jackets.
1694163287,happiness,hahaha @IkeBot is SUCH nonsense
1694163485,sadness,@nitadarling I see...
1694163630,happiness,"@khanserai I know how you feel!On the bright side, you're moving to a place where it would be appreciated!  Onwards and upwads!"
1694163742,happiness,@KevinRButters i was in chiangmai for a month last year during loy krathong. best festival ever.
1694164008,happiness,http://tinyurl.com/d7tb38 Nice Photoshop Effects
1694164254,happiness,@rhettroberts haha best thing about office birthdays hey
1694164428,happiness,@zykloid Thanks!
1694164515,happiness,"Haha! just overheard on the us. 3 yrold to mom &quot;mom, I think I should learn to read today&quot;"
1694164534,happiness,"@cheadlek Another one will be coming later in the week, i won a Westlife DVD on trademe, one that i have been after!"
1694164781,happiness,Awaiting to watch lfctv @ 10am  liverpool vs newcastle game from yesterday!
1694164926,happiness,@aimzsta hehehehe oh i love the Purate ENglish sooo much
1694165104,sadness,Coffee didn't turn out good tiday but excellent!
1694165200,sadness,@kkkrista only if we can cuddle afterwards. I like to cuddle after turning tricks on van buren
1694165268,happiness,man.....i'm at a loss for words.....looks like i'ma get an unexpected graduation gift.....in a good way
1694165316,happiness,"@souravghosh Dreams give rise to reality. When they said I wouldn't   walk, my dream was to fly! Dream, Believe, Achieve!"
1694165651,happiness,@QUEENKAK oh thank you thank you! Was hoping the video will be online
1694165762,happiness,my sister said yayyy its hannah HOEdown today  haaaa hannah is a hoe apparently hoe.
1694165965,happiness,Star wars day! May the 4th be with you.
1694166341,happiness,uploading a lot of photos... priceless memories
1694166509,happiness,Chilling out listning to Seal!!
1694166531,happiness,@emjaystar haha thanks  yep definately a dream come true!  So excited the camera was shaking when i was taking a photo!
1694166667,happiness,after 9 weeks it has finally rained - not quite enough yet but more seems to be coming  the garden is very happy about it.
1694181614,sadness,just watched slumdog millionaire  its soo goood i love it :] but its sad!
1694181866,happiness,"ready to go to sleep... its too hot in my room, yey first time sleeping in that huge bed  excited!"
1694182075,happiness,@ralfrottmann thank`s ... See? now I`m back on smiling
1694182110,happiness,@tfollowers thanks 4 the folow
1694182149,happiness,@jadeeisabel nah they were mine  @brydielonie had ones without fingers
1694182289,happiness,@Pon_and_Zi Thanks! I'm on my way now
1694182320,happiness,i woke him up in the end. Got bored.
1694182474,happiness,"@petespencer Yeah,we say shite alot here. you say it as shiiite,rhyming with light"
1694182490,happiness,chill`N witH tHE BABEz
1694182823,happiness,"@CrystalJanee greaaat, do minee now pleaseeeeee"
1694182937,sadness,@jenkellytisdale  good luck  haha i loved your character in the bring it on: in it to win it  movie
1694183010,sadness,It's @andremichelle s (mr. tonematrix) birthday today. Poor guy is ill at home. Perhaps a 'hi' from the twittersphere would do some good
1694183692,sadness,"@JonathanRKnight G'night Jonathan! I tried to stay up, I really did. I can't wait till ur in my timezone! Will be so much easier then!"
1694183724,happiness,@jakeashley cheer up
1694183836,sadness,"Plans for today, cleaning, washing clothes &amp; cooking a Pork Dinner! Weather here is bit dull.  Hoorah for Bank Hols though"
1694183880,happiness,Watching Bleach
1694184129,happiness,is having a cuppa and chilling... i lovebank holiday mondays
1694184207,happiness,@kyleandjackieo what about Your Body by Tom Novy or Voodoo Child by Rogue Traders. They are from 04/05. Good memories from these songs
1694184370,happiness,"@misskittymarie Same here - events + writing songs. But I just finished my TMNT vs MMPR song, so I'm excited to record that on Wednesday"
1694184582,happiness,"@missamanda yeah, i'll take care of it tonight/tomorrow  just pay me on the night, easy"
1694184624,happiness,Happy Birthday tooo meeee... Happy Birthday tooo meeee...
1694184826,happiness,im really really excited  try this out guys!
1694184896,happiness,"Hope I'm not coming down with piggy flu, eyes red. Neck no longer holds up heavy head. Time for sleep.  Sogni D'oro all!"
1694185038,happiness,At walmart playing hide and seek.
1694200133,happiness,just left work. inventory was way easy  and I got to put in my highschool musical 3 cd! it was amazing. goodnight goodnight everyone :]
1694200295,sadness,is up and ready
1694200368,happiness,Oh yeaah.  we'll still be bffs  aha @Sadie_marie.
1694200634,happiness,is super happy at the new interest rate.  whoop whoop.
1694200760,happiness,@lopezwilfred Yeah. Me too. Will lookout on your tweets too. Happy Tweeting
1694200876,happiness,"me 10 - 630, andrew 8 - 4. No idea about the rest, I think it was Ben and Princeton which could be fun  lol I'm going to be late"
1694201029,sadness,"@DesignerDepot thanks for adding, no befriending, no, uh oh never mind, Thanks!"
1694201060,sadness,@puppaz that really sucks I feel bad for you at least I woke up at eight.
1694201104,happiness,pool party at sherraton n brodi had  a blast! the friends made the evening bbqd at home with great conversation  funky n lifted day!!
1694201236,happiness,@itshazel wow five years? Congrats
1694201819,happiness,I'm going home now. Have you seen my new twitter design? Quite....heavenly isn't it?
1694202497,happiness,"@Ciaee Yessir, yessir, three cheeks full."
1694202618,happiness,"@samanthuh MISS YOU TOO! Yes, I will  I'm usually free pag after dinner. Rarely during the day. Basta text text"
1694203559,happiness,Nothing like home-made paranthas for breakfast
1694203619,happiness,@vewe haha. Hope U have a Great Laugh as Laughter is the Best Medicine
1694203681,happiness,"@HellenBach Sounds like the very best sort of work then! Jenni seems lovely,so nice to hear that she is when meeting 'in the flesh' too!"
1694203765,sadness,@DestriDoll sorry I didn't message you yet... I couldn't get my thoughts straight. But tomorrow I'll try  goodnight
1694203930,sadness,drinking cordial  yes im bored
1694203946,happiness,I forgot I have lumpia and pancit in my fridge from last night! Yay
1694204019,happiness,"Hah! I saw the Wolverine last night!!! Now I can die happy, well not yet though, got a few things to get done first, but was my MoY"
1694204195,sadness,@sharlynnx aww thank you  so is yours xx
1694204454,happiness,@DonniesCupcake i bet they will be great bags! Can't wait!
1694218859,happiness,@zef  the car illusin is Kool
1694219104,happiness,Monday morning  Lots to go out.. just waiting for a mate to add a style to my table and im set
